Leg_Index,cmd_ q_des_abad,cmd_ q_des_hip,cmd_ q_des_knee,cmd_ qd_des_abad,cmd_ qd_des_hip,cmd_ qd_des_knee,cmd_ kp_abad,cmd_ kp_hip,cmd_ kp_knee,cmd_ kd_abad,cmd_ kd_hip,cmd_ kd_knee,cmd_ tau_abad_ff,cmd_ tau_hip_ff,cmd_ tau_knee_ff,cmd_ Control Mode,cmd_ Checksum,cmd_ Flags_raw,cmd_ Flags,data_ q_abad,data_ q_hip,data_ q_knee,data_ qd_abad,data_ qd_hip,data_ qd_knee,data_ tau_m_abad,data_ tau_m_hip,data_ tau_m_knee,data_ CalcChecksum,data_ RcvdChecksum,data_ Flag_dataraw,data_ Flag_data,stm_ ab_p,stm_ hip_p,stm_ knee_p,stm_ ab_v,stm_ hip_v,stm_ knee_v,stm_ ab_kp,stm_ hip_kp,stm_ knee_kp,stm_ ab_kd,stm_ hip_kd,stm_ knee_kd,stm_ ab_t,stm_ hip_t,stm_ knee_t,stm_ flags,stm_ checksum,stm_ nan_rcvd,stm_ checksumerror,stm_ ab_motorTrqCalcAfterLim,stm_ ab_motorTrqCalcBeforeLim,stm_ hip_motorTrqCalcAfterLim,stm_ hip_motorTrqCalcBeforeLim,stm_ knee_motorTrqCalcAfterLim,stm_ knee_motorTrqCalcBeforeLim
1,0.955404997,-0.160792351,0.0108084455,0,0,0,5,5,5,0.100000001,0.100000001,0.100000001,0.0,0.0,0.0,0,-2108486163,1,1,0.955405235,-0.160792351,0.0108083086,0.0366287231,0.0366287231,0.0549430847,-0.0684261993,-0.0684261993,0.0684261993,-60499856,-60499856,-2145388548,0,0.955404997,-0.160792351,0.0162126683,0,0,0,5,5,5,0.100000001,0.100000001,0.100000001,0.0,0.0,0.0,0,0,0,0,0.00366168027,0.00366168027,-0.0061050416,-0.0061050416,0.0288534258,0.0288534258
2,-1.57911742,0.213053674,-0.321584165,0,0,0,5,5,5,0.100000001,0.100000001,0.100000001,0.0,-0.0,-0.0,0,1216080,1,1,-1.57911777,0.213053703,-0.321584076,-0.0122108459,-0.0122108459,0.0549430847,-0.0684261993,-0.0684261993,0.0684261993,12338178,12338178,-2145388548,0,-1.57079995,0.213053674,-0.150000006,0,0,0,5,5,5,0.100000001,0.100000001,0.100000001,0.0,-0.0,-0.0,0,0,0,0,0.042810224,0.042810224,-0.00122123363,-0.00122123363,0.883001328,0.883001328
3,-0.304989725,-0.5704965,0.328196257,0,0,0,5,5,5,0.100000001,0.100000001,0.100000001,-0.0,0.0,0.0,0,1216080,1,1,-0.304608345,-0.570496559,0.328196198,-0.0366287231,0.0122108459,-0.0183162689,-0.20527859,-0.0684261993,0.0684261993,12338178,12338178,-2145388552,0,-0.304989725,-0.5704965,0.492294371,0,0,0,5,5,5,0.100000001,0.100000001,0.100000001,-0.0,0.0,0.0,0,0,0,0,-0.00068581698,-0.00068581698,-0.00122078659,-0.00122078659,0.833311081,0.833311081
0,0.419999987,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0,1054280253,0,0,-0.104715347,-0.157359123,0.0237789154,-0.0122108459,-0.0122108459,-0.0183162689,-0.0684261993,-0.0684261993,-0.0684261993,32766301,32766301,2145384444,0,0.419999987,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1054280253,0,0,0.955405235,-0.160792351,0.0108083086,-0.0122108459,-0.061050415,0.128202438,0.20527859,-0.0684261993,-0.0684261993,32766301,32766301,2145384452,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.0,-0.0,0,0,0,0,-1.57911777,0.213053703,-0.321838379,-0.0122108459,0.0122108459,-0.0915756226,-0.0684261993,-0.0684261993,0.0684261993,2102202541,2102202541,-2145388548,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.0,-0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0,0,0,0,-0.304989815,-0.570496559,0.328196198,-0.0854682922,0.158729553,0.0183162689,-0.0684261993,0.0684261993,-0.0684261993,2102202541,2102202541,2145388540,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.419999987,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0,1054280253,0,0,-0.105096817,-0.157359123,0.0237789154,-0.0122108459,-0.0122108459,-0.0183162689,-0.0684261993,-0.0684261993,-0.0684261993,2133539933,2133539933,2145384444,0,0.419999987,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1054280253,0,0,0.955405235,-0.160792351,0.0108083086,-0.061050415,-0.061050415,-0.164834976,0.20527859,-0.0684261993,0.0684261993,2133539933,2133539933,-2145388540,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.0,-0.0,0,0,0,0,-1.57911777,0.213053703,-0.321584076,-0.0122108459,-0.0122108459,-0.0183162689,-0.0684261993,-0.0684261993,-0.20527859,2140494849,2140494849,2141190143,3,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.0,-0.0,0,0,0,0,0.0,0.0,-0.0,-0.0,0.0,0.0
3,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0,0,0,0,-0.304608345,-0.570496559,0.328196198,-0.0366287231,0.0366287231,-0.0183162689,-0.20527859,-0.0684261993,0.0684261993,2140494849,2140494849,-2145388552,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,-0.104712516,-0.156977773,0.0240368675,0,0,0,5,5,5,0.100000001,0.100000001,0.100000001,-0.0,0.0,0.0,0,-2108476798,1,1,-0.104715347,-0.157359123,0.0237789154,-0.0122108459,-0.0122108459,-0.0183162689,-0.0684261993,-0.0684261993,-0.0684261993,2104380705,2104380705,2145384444,0,-0.104712516,-0.156977773,0.0360553004,0,0,0,5,5,5,0.100000001,0.100000001,0.100000001,-0.0,0.0,0.0,0,0,0,0,0.00314258924,0.00314258924,0.00312783709,0.00312783709,0.0632135496,0.0632135496
1,0.955400109,-0.16079244,0.010812019,0,0,0,5,5,5,0.100000001,0.100000001,0.100000001,0.0,0.0,0.0,0,-2108476798,1,1,0.955405235,-0.160792351,0.0108083086,0.0122108459,0.061050415,-0.0549430847,-0.20527859,0.0684261993,0.0684261993,2104380705,2104380705,-2145384456,0,0.955400109,-0.16079244,0.016218029,0,0,0,5,5,5,0.100000001,0.100000001,0.100000001,0.0,0.0,0.0,0,0,0,0,0.0060794116,0.0060794116,0.00610459456,0.00610459456,0.0435321033,0.0435321033
2,-1.57910931,0.213053524,-0.321586102,0,0,0,5,5,5,0.100000001,0.100000001,0.100000001,0.0,-0.0,-0.0,0,1214725,1,1,-1.57911777,0.213053703,-0.315734863,-0.0122108459,-0.0366287231,1.63003922,0.0684261993,-0.0684261993,0.889540553,4294001,4294001,-2120222720,0,-1.57079995,0.213053524,-0.150000006,0,0,0,5,5,5,0.100000001,0.100000001,0.100000001,0.0,-0.0,-0.0,0,0,0,0,0.042810224,0.042810224,0.00122019055,0.00122019055,0.859751999,0.859751999
3,-0.304988205,-0.570494473,0.328198195,0,0,0,5,5,5,0.100000001,0.100000001,0.100000001,-0.0,0.0,0.0,0,1214725,1,1,-0.304608345,-0.570496559,0.328196198,0.134311676,-0.0122108459,-0.0549430847,-0.0684261993,0.0684261993,0.20527859,4294001,4294001,-2141190148,0,-0.304988205,-0.570494473,0.492297292,0,0,0,5,5,5,0.100000001,0.100000001,0.100000001,-0.0,0.0,0.0,0,0,0,0,0.00176357036,0.00176357036,-0.00365244155,-0.00365244155,0.822337151,0.822337151
0,-0.104703993,-0.156978026,0.0240476653,0,0,0,5,5,5,0.100000001,0.100000001,0.100000001,-0.0,0.0,0.0,0,-2108469353,1,1,-0.104715347,-0.156977654,0.0237789154,-0.0122108459,-0.0122108459,-0.0183162689,-0.0684261993,-0.0684261993,-0.0684261993,-57329883,-57329883,2145384444,0,-0.104703993,-0.156978026,0.0360714979,0,0,0,5,5,5,0.100000001,0.100000001,0.100000001,-0.0,0.0,0.0,0,0,0,0,0.00127785804,0.00127785804,0.00312657049,0.00312657049,0.0632945374,0.0632945374
1,0.955384552,-0.160792634,0.0108230338,0,0,0,5,5,5,0.100000001,0.100000001,0.100000001,0.0,0.0,0.0,0,-2108469353,1,1,0.955405235,-0.160792351,0.0108083086,0.0366287231,0.109889984,0.0549430847,-0.0684261993,-0.20527859,0.0684261993,-57329883,-57329883,-2145392644,0,0.955384552,-0.160792634,0.0162345506,0,0,0,5,5,5,0.100000001,0.100000001,0.100000001,0.0,0.0,0.0,0,0,0,0,-0.00132449868,-0.00132449868,-0.00610645721,-0.00610645721,0.0326255187,0.0326255187
2,-1.57908368,0.213052869,-0.321592063,0,0,0,5,5,5,0.100000001,0.100000001,0.100000001,0.0,-0.0,-0.0,0,1226061,1,1,-1.57911777,0.213053703,-0.307341903,-0.0122108459,-0.0854682922,1.66666603,-0.0684261993,-0.0684261993,-0.0684261993,2129635730,2129635730,2145384444,0,-1.57079995,0.213052869,-0.150000006,0,0,0,5,5,5,0.100000001,0.100000001,0.100000001,0.0,-0.0,-0.0,0,0,0,0,0.042810224,0.042810224,0.00365870004,0.00365870004,0.665670395,0.665670395
3,-0.304983258,-0.570487976,0.328204036,0,0,0,5,5,5,0.100000001,0.100000001,0.100000001,-0.0,0.0,0.0,0,1226061,1,1,-0.304608345,-0.570496559,0.328196198,-0.0122108459,-0.061050415,-0.128202438,-0.20527859,-0.0684261993,0.0684261993,2129635730,2129635730,-2145388552,0,-0.304983258,-0.570487976,0.492306054,0,0,0,5,5,5,0.100000001,0.100000001,0.100000001,-0.0,0.0,0.0,0,0,0,0,-0.0153057342,-0.0153057342,0.00126399996,0.00126399996,0.826043546,0.826043546
0,-0.104697615,-0.15697822,0.0240556374,0,0,0,5,5,5,0.100000001,0.100000001,0.100000001,-0.0,0.0,0.0,0,-2108521025,1,1,-0.104715347,-0.157359123,0.0237789154,-0.0122108459,-0.0122108459,-0.0183162689,-0.0684261993,0.0684261993,-0.0684261993,8637477,8637477,2145388540,0,-0.104697615,-0.15697822,0.0360834561,0,0,0,5,5,5,0.100000001,0.100000001,0.100000001,-0.0,0.0,0.0,0,0,0,0,0.00130974653,0.00130974653,0.0012182534,0.0012182534,0.0633543283,0.0633543283
1,0.955373049,-0.160792798,0.0108311651,0,0,0,5,5,5,0.100000001,0.100000001,0.100000001,0.0,0.0,0.0,0,-2108521025,1,1,0.955405235,-0.160792351,0.0108083086,0.134311676,0.0366287231,0.0549430847,-0.0684261993,-0.0684261993,-0.0684261993,8637477,8637477,2145384444,0,0.955373049,-0.160792798,0.0162467472,0,0,0,5,5,5,0.100000001,0.100000001,0.100000001,0.0,0.0,0.0,0,0,0,0,-0.0038238049,-0.0038238049,-0.0109912334,-0.0109912334,0.0216978863,0.0216978863
2,-1.57906461,0.213052377,-0.321596444,0,0,0,5,5,5,0.100000001,0.100000001,0.100000001,0.0,-0.0,-0.0,0,1227618,1,1,-1.57911777,0.213053703,-0.302509934,-0.0122108459,-0.0366287231,0.677656174,-0.0684261993,-0.0684261993,0.0684261993,-45188825,-45188825,-2145388545,3,-1.57079995,0.213052377,-0.150000006,0,0,0,5,5,5,0.100000001,0.100000001,0.100000001,0.0,-0.0,-0.0,0,0,0,0,0.042810224,0.042810224,0.00854019821,0.00854019821,0.620042861,0.620042861
3,-0.304979533,-0.570483148,0.328208357,0,0,0,5,5,5,0.100000001,0.100000001,0.100000001,-0.0,0.0,0.0,0,1227618,1,1,-0.304608345,-0.570496559,0.328196198,0.0366287231,-0.0366287231,-0.0183162689,0.0684261993,-0.0684261993,-0.20527859,-45188825,-45188825,2141190144,0,-0.304979533,-0.570483148,0.492312551,0,0,0,5,5,5,0.100000001,0.100000001,0.100000001,-0.0,0.0,0.0,0,0,0,0,-0.000634855009,-0.000634855009,0.00617209682,0.00617209682,0.833402038,0.833402038
0,0.419999987,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0,1054280253,0,0,-0.104715347,-0.157359123,0.0237789154,-0.0122108459,-0.0122108459,-0.0183162689,-0.0684261993,-0.0684261993,-0.0684261993,-2136084827,-2136084827,2145384444,0,0.419999987,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1054280253,0,0,0.955405235,-0.160792351,0.0108083086,0.061050415,0.0366287231,-0.128202438,-0.0684261993,-0.0684261993,-0.0684261993,-2136084827,-2136084827,2145384444,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.0,-0.0,0,0,0,0,-1.57911777,0.212672234,-0.298949569,-0.0122108459,-0.0122108459,1.44688797,0.0684261993,-0.0684261993,0.889540553,-50072351,-50072351,-2120222717,3,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-0.0,-0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0,0,0,0,-0.304989815,-0.570496559,0.328196198,-0.061050415,0.061050415,-0.0183162689,0.20527859,-0.0684261993,-0.20527859,-50072351,-50072351,2141190148,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,-0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,-0.104682595,-0.156978697,0.0240746532,0,0,0,5,5,5,0.100000001,0.100000001,0.100000001,-0.0,0.0,0.0,0,-2108549871,1,1,-0.105096817,-0.157359123,0.0237789154,-0.0122108459,-0.0122108459,-0.0183162689,-0.0684261993,-0.0684261993,-0.0684261993,-2109345575,-2109345575,2145384444,0,-0.104682595,-0.156978697,0.0361119807,0,0,0,5,5,5,0.100000001,0.100000001,0.100000001,-0.0,0.0,0.0,0,0,0,0,0.00138484838,0.00138484838,0.00312321773,0.00312321773,0.0634969547,0.0634969547
1,0.95534575,-0.160793155,0.0108505581,0,0,0,5,5,5,0.100000001,0.100000001,0.100000001,0.0,0.0,0.0,0,-2108549871,1,1,0.955405235,-0.160792351,0.0108083086,0.0122108459,-0.0854682922,0.0549430847,0.0684261993,-0.20527859,-0.0684261993,-2109345575,-2109345575,2145380352,0,0.95534575,-0.160793155,0.016275838,0,0,0,5,5,5,0.100000001,0.100000001,0.100000001,0.0,0.0,0.0,0,0,0,0,-0.00640246877,-0.00640246877,-0.00366689567,-0.00366689567,0.0401578918,0.0401578918
2,-1.57901931,0.213051245,-0.321606964,0,0,0,5,5,5,0.100000001,0.100000001,0.100000001,0.0,-0.0,-0.0,0,1228265,1,1,-1.57873631,0.210383415,-0.286488205,0.0122108459,-0.280830383,2.10622787,-0.0684261993,0.0684261993,0.889540553,26500710,26500710,-2120218625,3,-1.57079995,0.213051245,-0.150000006,0,0,0,5,5,5,0.100000001,0.100000001,0.100000001,0.0,-0.0,-0.0,0,0,0,0,0.042810224,0.042810224,0.00311613968,0.00311613968,0.600059032,0.600059032
3,-0.304970801,-0.570471883,0.328218669,0,0,0,5,5,5,0.100000001,0.100000001,0.100000001,-0.0,0.0,0.0,0,1228265,1,1,-0.304989815,-0.570878029,0.327941895,-0.0366287231,-0.109889984,0.0915756226,0.20527859,-0.0684261993,-0.20527859,26500710,26500710,2141190148,0,-0.304970801,-0.570471883,0.492327988,0,0,0,5,5,5,0.100000001,0.100000001,0.100000001,-0.0,0.0,0.0,0,0,0,0,0.00620011101,0.00620011101,-0.00598165998,-0.00598165998,0.822490573,0.822490573
0,-0.104670554,-0.156979114,0.0240900591,0,0,0,5,5,5,0.100000001,0.100000001,0.100000001,-0.0,0.0,0.0,0,-2108586660,1,1,-0.105096817,-0.157359123,0.0237789154,-0.0122108459,-0.0122108459,-0.0183162689,-0.0684261993,-0.0684261993,-0.0684261993,-2142876511,-2142876511,2145384444,0,-0.104670554,-0.156979114,0.0361350887,0,0,0,5,5,5,0.100000001,0.100000001,0.100000001,-0.0,0.0,0.0,0,0,0,0,0.00335239759,0.00335239759,0.00312113157,0.00312113157,0.0636124909,0.0636124909
1,0.955323696,-0.160793468,0.0108662667,0,0,0,5,5,5,0.100000001,0.100000001,0.100000001,0.0,0.0,0.0,0,-2108586660,1,1,0.955405235,-0.160792351,0.0108083086,-0.0854682922,-0.0366287231,-0.128202438,-0.20527859,0.0684261993,-0.0684261993,-2142876511,-2142876511,2145388536,0,0.955323696,-0.160793468,0.0162994005,0,0,0,5,5,5,0.100000001,0.100000001,0.100000001,0.0,0.0,0.0,0,0,0,0,-0.00162878039,-0.00162878039,0.00854124129,0.00854124129,0.0219611526,0.0219611526
2,-1.57898307,0.213050365,-0.321615517,0,0,0,5,5,5,0.100000001,0.100000001,0.100000001,0.0,-0.0,-0.0,0,1228728,1,1,-1.57873631,0.205042839,-0.275298446,0.0122108459,-0.671550751,2.76556778,0.0684261993,0.0684261993,0.752688169,2106853183,2106853183,-2124412928,0,-1.57079995,0.213050365,-0.150000006,0,0,0,5,5,5,0.100000001,0.100000001,0.100000001,0.0,-0.0,-0.0,0,0,0,0,0.0384607092,0.0384607092,0.0414177924,0.0414177924,0.471818209,0.471818209
3,-0.304963797,-0.570462763,0.328227103,0,0,0,5,5,5,0.100000001,0.100000001,0.100000001,-0.0,0.0,0.0,0,1228728,1,1,-0.304608345,-0.570878029,0.327941895,-0.0122108459,0.109889984,0.164834976,-0.0684261993,-0.0684261993,0.0684261993,2106853183,2106853183,-2145388548,0,-0.304963797,-0.570462763,0.492340654,0,0,0,5,5,5,0.100000001,0.100000001,0.100000001,-0.0,0.0,0.0,0,0,0,0,0.0037929595,0.0037929595,0.013065326,0.013065326,0.812836289,0.812836289
0,-0.104631335,-0.15698038,0.024139842,0,0,0,5,5,5,0.100000001,0.100000001,0.100000001,-0.0,0.0,0.0,0,-2108570066,1,1,-0.104715347,-0.157359123,0.0240332279,-0.0122108459,-0.0122108459,-0.0183162689,-0.0684261993,-0.0684261993,-0.0684261993,11260916,11260916,2145384444,0,-0.104631335,-0.15698038,0.0362097621,0,0,0,5,5,5,0.100000001,0.100000001,0.100000001,-0.0,0.0,0.0,0,0,0,0,0.00354849687,0.00354849687,0.00311479857,0.00311479857,0.0639858618,0.0639858618
1,0.95525229,-0.160794452,0.0109170387,0,0,0,5,5,5,0.100000001,0.100000001,0.100000001,0.0,0.0,0.0,0,-2108570066,1,1,0.955405235,-0.160792351,0.0108083086,-0.0366287231,-0.061050415,0.128202438,-0.20527859,-0.20527859,-0.0684261993,11260916,11260916,2145380344,0,0.95525229,-0.160794452,0.0163755585,0,0,0,5,5,5,0.100000001,0.100000001,0.100000001,0.0,0.0,0.0,0,0,0,0,0.00778210163,0.00778210163,0.00365236704,0.00365236704,0.0406564921,0.0406564921
2,-1.57886505,0.21304746,-0.321643054,0,0,0,5,5,5,0.100000001,0.100000001,0.100000001,0.0,-0.0,-0.0,0,1222920,1,1,-1.57873631,0.197794914,-0.264362335,-0.0122108459,-0.818069458,2.21611977,-0.0684261993,-0.0684261993,0.0684261993,2139836994,2139836994,-2145388545,3,-1.57079995,0.21304746,-0.150000006,0,0,0,5,5,5,0.100000001,0.100000001,0.100000001,0.0,-0.0,-0.0,0,0,0,0,0.0384607092,0.0384607092,0.107178181,0.107178181,0.349935412,0.349935412
3,-0.304940969,-0.57043308,0.328254133,0,0,0,5,5,5,0.100000001,0.100000001,0.100000001,-0.0,0.0,0.0,0,1222920,1,1,-0.304608345,-0.570878029,0.328196198,0.0854682922,-0.0122108459,-0.0549430847,-0.20527859,0.0684261993,0.0684261993,2139836994,2139836994,-2145384456,0,-0.304940969,-0.57043308,0.492381215,0,0,0,5,5,5,0.100000001,0.100000001,0.100000001,-0.0,0.0,0.0,0,0,0,0,-0.000442033983,-0.000442033983,-0.00876425486,-0.00876425486,0.805713117,0.805713117
0,-0.104574174,-0.156982258,0.0242125243,0,0,0,5,5,5,0.100000001,0.100000001,0.100000001,-0.0,0.0,0.0,0,-2108359874,1,1,-0.105096817,-0.156977654,0.0237789154,-0.0366287231,0.0122108459,-0.0183162689,-0.0684261993,-0.0684261993,-0.0684261993,-2094687451,-2094687451,2145384444,0,-0.104574174,-0.156982258,0.0363187864,0,0,0,5,5,5,0.100000001,0.100000001,0.100000001,-0.0,0.0,0.0,0,0,0,0,0.00192695262,0.00192695262,0.00310541084,0.00310541084,0.0632594228,0.0632594228
1,0.95514816,-0.160795942,0.0109911645,0,0,0,5,5,5,0.100000001,0.100000001,0.100000001,0.0,0.0,0.0,0,-2108359874,1,1,0.955405235,-0.160792351,0.0108083086,0.0122108459,-0.0854682922,-0.0549430847,-0.0684261993,0.0684261993,-0.0684261993,-2094687451,-2094687451,2145388540,0,0.95514816,-0.160795942,0.0164867472,0,0,0,5,5,5,0.100000001,0.100000001,0.100000001,0.0,0.0,0.0,0,0,0,0,0.0023774982,0.0023774982,0.0060870857,0.0060870857,0.0155719481,0.0155719481
2,-1.57869279,0.213043228,-0.321683288,0,0,0,5,5,5,0.100000001,0.100000001,0.100000001,0.0,-0.0,-0.0,0,1214177,1,1,-1.57949924,0.191309929,-0.249612167,-0.0366287231,-0.305252075,3.02197838,0.0684261993,0.0684261993,0.615835786,8546207,8546207,-2128607229,3,-1.57079995,0.213043228,-0.150000006,0,0,0,5,5,5,0.100000001,0.100000001,0.100000001,0.0,-0.0,-0.0,0,0,0,0,0.0409028754,0.0409028754,0.158048511,0.158048511,0.350199699,0.350199699
3,-0.304907739,-0.570389867,0.328293651,0,0,0,5,5,5,0.100000001,0.100000001,0.100000001,-0.0,0.0,0.0,0,1214177,1,1,-0.304226875,-0.570878029,0.328196198,-0.061050415,-0.061050415,-0.0549430847,-0.0684261993,-0.0684261993,-0.0684261993,8546207,8546207,2145384444,0,-0.304907739,-0.570389867,0.492440462,0,0,0,5,5,5,0.100000001,0.100000001,0.100000001,-0.0,0.0,0.0,0,0,0,0,-0.0100437999,-0.0100437999,0.00366189471,0.00366189471,0.826715648,0.826715648
0,-0.104508013,-0.156984374,0.0242963266,0,0,0,5,5,5,0.100000001,0.100000001,0.100000001,-0.0,0.0,0.0,0,-2108395594,1,1,-0.105096817,-0.157359123,0.0237789154,-0.0122108459,-0.0122108459,-0.0183162689,-0.0684261993,-0.0684261993,-0.0684261993,65855777,65855777,2145384444,0,-0.104508013,-0.156984374,0.0364444889,0,0,0,5,5,5,0.100000001,0.100000001,0.100000001,-0.0,0.0,0.0,0,0,0,0,0.00660689455,0.00660689455,-0.00125468674,-0.00125468674,0.0651594922,0.0651594922
1,0.955027759,-0.160797566,0.011076632,0,0,0,5,5,5,0.100000001,0.100000001,0.100000001,0.0,0.0,0.0,0,-2108395594,1,1,0.955405235,-0.160792351,0.0108083086,-0.109889984,-0.0854682922,0.0549430847,-0.20527859,-0.20527859,-0.0684261993,65855777,65855777,2145380344,0,0.955027759,-0.160797566,0.0166149475,0,0,0,5,5,5,0.100000001,0.100000001,0.100000001,0.0,0.0,0.0,0,0,0,0,-0.00310846558,-0.00310846558,0.00852075219,0.00852075219,0.034527503,0.034527503
2,-1.57849395,0.213038266,-0.32172963,0,0,0,5,5,5,0.100000001,0.100000001,0.100000001,0.0,-0.0,-0.0,0,1218836,1,1,-1.57949924,0.189021111,-0.233336136,-0.0366287231,-0.183151245,3.49816704,-0.0684261993,0.0684261993,0.478983372,-2122502271,-2122502271,-2132801537,3,-1.57079995,0.213038266,-0.150000006,0,0,0,5,5,5,0.100000001,0.100000001,0.100000001,0.0,-0.0,-0.0,0,0,0,0,0.0471593626,0.0471593626,0.139166892,0.139166892,0.195862979,0.195862979
3,-0.304869324,-0.570339918,0.32833913,0,0,0,5,5,5,0.100000001,0.100000001,0.100000001,-0.0,0.0,0.0,0,1218836,1,1,-0.304226875,-0.570878029,0.328196198,-0.0854682922,0.061050415,-0.0549430847,0.0684261993,-0.0684261993,-0.20527859,-2122502271,-2122502271,2141190144,0,-0.304869324,-0.570339918,0.492508709,0,0,0,5,5,5,0.100000001,0.100000001,0.100000001,-0.0,0.0,0.0,0,0,0,0,0.00289279828,0.00289279828,0.0087955948,0.0087955948,0.827056825,0.827056825
0,-0.10445413,-0.156986132,0.0243646558,0,0,0,5,5,5,0.100000001,0.100000001,0.100000001,-0.0,0.0,0.0,0,-2108361311,1,1,-0.105096817,-0.157359123,0.0237789154,-0.0122108459,-0.0122108459,-0.0183162689,-0.0684261993,-0.0684261993,-0.0684261993,2106221857,2106221857,2145384444,0,-0.10445413,-0.156986132,0.0365469828,0,0,0,5,5,5,0.100000001,0.100000001,0.100000001,-0.0,0.0,0.0,0,0,0,0,0.00443451991,0.00443451991,0.00308603933,0.00308603933,0.0656719655,0.0656719655
1,0.954929769,-0.160798937,0.0111463163,0,0,0,5,5,5,0.100000001,0.100000001,0.100000001,0.0,0.0,0.0,0,-2108361311,1,1,0.955405235,-0.160792351,0.0108083086,0.061050415,-0.0122108459,0.0915756226,-0.20527859,-0.20527859,0.0684261993,2106221857,2106221857,-2145392648,0,0.954929769,-0.160798937,0.0167194754,0,0,0,5,5,5,0.100000001,0.100000001,0.100000001,0.0,0.0,0.0,0,0,0,0,0.00861166697,0.00861166697,0.00851389766,0.00851389766,0.0240615271,0.0240615271
2,-1.57833195,0.213034272,-0.32176742,0,0,0,5,5,5,0.100000001,0.100000001,0.100000001,0.0,-0.0,-0.0,0,1135014,1,1,-1.57911777,0.185587883,-0.215533569,-0.0122108459,-0.427349091,3.79121017,0.0684261993,0.20527859,0.342130989,-43999949,-43999949,-2136991741,3,-1.57079995,0.213034272,-0.150000006,0,0,0,5,5,5,0.100000001,0.100000001,0.100000001,0.0,-0.0,-0.0,0,0,0,0,0.0471593626,0.0471593626,0.13838093,0.13838093,0.0668639243,0.0668639243
3,-0.304838032,-0.570299208,0.328376263,0,0,0,5,5,5,0.100000001,0.100000001,0.100000001,-0.0,0.0,0.0,0,1135014,1,1,-0.304226875,-0.570878029,0.328196198,0.134311676,0.0366287231,-0.0183162689,-0.20527859,0.0684261993,0.0684261993,-43999949,-43999949,-2145384456,0,-0.304838032,-0.570299208,0.49256438,0,0,0,5,5,5,0.100000001,0.100000001,0.100000001,-0.0,0.0,0.0,0,0,0,0,0.0054910481,0.0054910481,-0.00321093807,-0.00321093807,0.827335179,0.827335179
